'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_065_2';0.999;0.809;0.725
'NotSuccession(01_HOOFD_510_2, 01_HOOFD_090)';'NotSuccession';'01_HOOFD_510_2';'01_HOOFD_090';1.000;0.239;0.194
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_100';0.987;0.171;0.138
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_101';0.993;0.294;0.238
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_110';0.992;0.395;0.320
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_110_0)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_110_0';1.000;0.498;0.403
'NotSuccession(01_HOOFD_510_2, 01_HOOFD_110_2)';'NotSuccession';'01_HOOFD_510_2';'01_HOOFD_110_2';1.000;0.051;0.042
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_120';0.998;0.385;0.312
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_130)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_130';1.000;0.204;0.165
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_180';0.992;0.803;0.742
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_180';1.000;0.810;0.749
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_190)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_190';1.000;0.128;0.104
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_190_1)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_190_1';0.998;0.070;0.057
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_190_2)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_190_2';0.996;0.066;0.054
'NotSuccession(01_HOOFD_510_2, 01_HOOFD_193)';'NotSuccession';'01_HOOFD_510_2';'01_HOOFD_193';1.000;0.075;0.061
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_195';0.842;0.682;0.485
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_195';1.000;0.711;0.576
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_196';1.000;0.274;0.222
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_200';0.994;0.805;0.676
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_200';1.000;0.810;0.680
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_205)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_205';1.000;0.128;0.104
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_250';1.000;0.361;0.292
'NotSuccession(01_HOOFD_510_2, 01_HOOFD_250_0)';'NotSuccession';'01_HOOFD_510_2';'01_HOOFD_250_0';1.000;0.096;0.078
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_250_1';1.000;0.377;0.305
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_250_2';1.000;0.379;0.307
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_260';1.000;0.355;0.288
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_270';1.000;0.194;0.157
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_330';0.896;0.726;0.541
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_330';1.000;0.745;0.604
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_370';0.897;0.727;0.534
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_370';1.000;0.735;0.595
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_375';0.992;0.803;0.662
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_375';0.999;0.809;0.666
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_380';1.000;0.810;0.672
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_380';0.999;0.809;0.672
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_430';0.912;0.739;0.555
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_430';1.000;0.751;0.609
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_440_1)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_440_1';1.000;0.078;0.063
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_440_2)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_440_2';1.000;0.078;0.063
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_445)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_445';1.000;0.078;0.063
'NotSuccession(01_HOOFD_510_2, 01_HOOFD_446)';'NotSuccession';'01_HOOFD_510_2';'01_HOOFD_446';1.000;0.068;0.055
'NotSuccession(01_HOOFD_510_2, 01_HOOFD_450)';'NotSuccession';'01_HOOFD_510_2';'01_HOOFD_450';1.000;0.053;0.043
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_455)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_455';1.000;0.053;0.043
'NotSuccession(01_HOOFD_510_2, 01_HOOFD_460)';'NotSuccession';'01_HOOFD_510_2';'01_HOOFD_460';0.998;0.078;0.063
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_465)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_465';1.000;0.078;0.063
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_470';1.000;0.241;0.195
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_480';0.919;0.745;0.564
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_480';0.999;0.756;0.612
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_490_1';1.000;0.810;0.667
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_490_1';1.000;0.810;0.667
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_490_1a';1.000;0.413;0.335
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_490_2';0.971;0.786;0.629
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_490_2';0.980;0.784;0.635
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_490_3';0.958;0.263;0.213
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_490_4)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_490_4';0.569;0.461;0.215
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_490_4';1.000;0.466;0.378
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_490_5)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_490_5';0.525;0.425;0.183
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_490_5';0.995;0.428;0.347
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_490_5a';1.000;0.401;0.325
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_491';0.659;0.534;0.290
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_491';0.994;0.539;0.437
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_494a';1.000;0.404;0.327
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_495';0.819;0.664;0.442
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_495';0.997;0.665;0.539
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_500';0.623;0.505;0.257
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_500';0.990;0.504;0.408
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_510_0';1.000;0.406;0.328
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_510_1';0.996;0.807;0.653
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_510_1';0.947;0.767;0.621
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_510_2a';0.934;0.375;0.304
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_510_3)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_510_3';0.540;0.438;0.192
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_510_3';0.898;0.393;0.319
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_510_4';0.537;0.435;0.189
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_510_4';0.875;0.381;0.308
'RespondedExistence(01_HOOFD_510_2, 01_HOOFD_515)';'RespondedExistence';'01_HOOFD_510_2';'01_HOOFD_515';0.540;0.438;0.192
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_515';0.944;0.413;0.335
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_516)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_516';0.978;0.062;0.050
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_519';0.976;0.210;0.170
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_520';0.653;0.251;0.203
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_530';0.923;0.344;0.278
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_540)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_540';1.000;0.083;0.067
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_809)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_809';1.000;0.300;0.243
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_809c)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_809c';1.000;0.200;0.162
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_810)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_810';1.000;0.060;0.048
'NotChainSuccession(01_HOOFD_510_2, 01_HOOFD_811)';'NotChainSuccession';'01_HOOFD_510_2';'01_HOOFD_811';1.000;0.077;0.062
'NotSuccession(01_HOOFD_510_2, 02_DRZ_010)';'NotSuccession';'01_HOOFD_510_2';'02_DRZ_010';1.000;0.684;0.554
'RespondedExistence(01_HOOFD_510_2, 03_GBH_005)';'RespondedExistence';'01_HOOFD_510_2';'03_GBH_005';0.701;0.568;0.380
'NotChainSuccession(01_HOOFD_510_2, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_510_2';'03_GBH_005';0.999;0.669;0.542
'NotSuccession(01_HOOFD_510_2, 04_BPT_005)';'NotSuccession';'01_HOOFD_510_2';'04_BPT_005';1.000;0.685;0.555
'NotSuccession(01_HOOFD_510_2, 04_BPT_010)';'NotSuccession';'01_HOOFD_510_2';'04_BPT_010';1.000;0.104;0.085
'NotSuccession(01_HOOFD_510_2, 04_BPT_020)';'NotSuccession';'01_HOOFD_510_2';'04_BPT_020';1.000;0.116;0.094
'NotSuccession(01_HOOFD_510_2, 04_BPT_021)';'NotSuccession';'01_HOOFD_510_2';'04_BPT_021';1.000;0.063;0.051
'NotSuccession(01_HOOFD_510_2, 04_BPT_029)';'NotSuccession';'01_HOOFD_510_2';'04_BPT_029';1.000;0.063;0.051
'NotSuccession(01_HOOFD_510_2, 04_BPT_030)';'NotSuccession';'01_HOOFD_510_2';'04_BPT_030';1.000;0.109;0.088
'NotChainSuccession(01_HOOFD_510_2, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_510_2';'05_EIND_010';1.000;0.360;0.292
'NotCoExistence(01_HOOFD_510_2, 05_EIND_020)';'NotCoExistence';'01_HOOFD_510_2';'05_EIND_020';1.000;0.072;0.058
'NotCoExistence(01_HOOFD_510_2, 05_EIND_065)';'NotCoExistence';'01_HOOFD_510_2';'05_EIND_065';1.000;0.051;0.042
'NotChainSuccession(01_HOOFD_510_2, 06_VD_010)';'NotChainSuccession';'01_HOOFD_510_2';'06_VD_010';0.998;0.303;0.246
'NotChainSuccession(01_HOOFD_510_2, 07_OPS_010)';'NotChainSuccession';'01_HOOFD_510_2';'07_OPS_010';1.000;0.196;0.158
'RespondedExistence(01_HOOFD_510_2, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_510_2';'08_AWB45_005';0.562;0.456;0.234
'NotChainSuccession(01_HOOFD_510_2, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_510_2';'08_AWB45_005';1.000;0.513;0.415
'NotSuccession(01_HOOFD_510_2, 08_AWB45_010)';'NotSuccession';'01_HOOFD_510_2';'08_AWB45_010';1.000;0.184;0.149
'NotSuccession(01_HOOFD_510_2, 08_AWB45_020_0)';'NotSuccession';'01_HOOFD_510_2';'08_AWB45_020_0';1.000;0.083;0.067
'NotSuccession(01_HOOFD_510_2, 08_AWB45_020_1)';'NotSuccession';'01_HOOFD_510_2';'08_AWB45_020_1';1.000;0.179;0.145
'NotSuccession(01_HOOFD_510_2, 08_AWB45_020_2)';'NotSuccession';'01_HOOFD_510_2';'08_AWB45_020_2';1.000;0.179;0.145
'NotSuccession(01_HOOFD_510_2, 08_AWB45_025)';'NotSuccession';'01_HOOFD_510_2';'08_AWB45_025';1.000;0.103;0.083
'NotSuccession(01_HOOFD_510_2, 08_AWB45_030)';'NotSuccession';'01_HOOFD_510_2';'08_AWB45_030';1.000;0.166;0.135
'NotSuccession(01_HOOFD_510_2, 08_AWB45_040)';'NotSuccession';'01_HOOFD_510_2';'08_AWB45_040';1.000;0.139;0.112
'NotSuccession(01_HOOFD_510_2, 08_AWB45_045)';'NotSuccession';'01_HOOFD_510_2';'08_AWB45_045';1.000;0.078;0.063
'NotSuccession(01_HOOFD_510_2, 08_AWB45_051_0)';'NotSuccession';'01_HOOFD_510_2';'08_AWB45_051_0';1.000;0.076;0.062
'RespondedExistence(01_HOOFD_510_2, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_510_2';'09_AH_I_010';1.000;0.810;0.672
'NotChainSuccession(01_HOOFD_510_2, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_510_2';'09_AH_I_010';1.000;0.810;0.672
'NotChainSuccession(01_HOOFD_510_2, 09_AWB45_005)';'NotChainSuccession';'01_HOOFD_510_2';'09_AWB45_005';1.000;0.124;0.101
'NotChainSuccession(01_HOOFD_510_2, 10_UOV_010)';'NotChainSuccession';'01_HOOFD_510_2';'10_UOV_010';1.000;0.078;0.063
'NotChainSuccession(01_HOOFD_510_2, 10_UOV_030)';'NotChainSuccession';'01_HOOFD_510_2';'10_UOV_030';1.000;0.078;0.063
'NotChainSuccession(01_HOOFD_510_2, 10_UOV_050_1)';'NotChainSuccession';'01_HOOFD_510_2';'10_UOV_050_1';1.000;0.076;0.062
'NotChainSuccession(01_HOOFD_510_2, 10_UOV_050_2)';'NotChainSuccession';'01_HOOFD_510_2';'10_UOV_050_2';1.000;0.078;0.063
'NotChainSuccession(01_HOOFD_510_2, 10_UOV_060)';'NotChainSuccession';'01_HOOFD_510_2';'10_UOV_060';0.998;0.074;0.060
'RespondedExistence(01_HOOFD_510_2, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_510_2';'11_AH_II_010';0.716;0.580;0.344
'NotChainSuccession(01_HOOFD_510_2, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_510_2';'11_AH_II_010';1.000;0.593;0.480
'NotChainSuccession(01_HOOFD_510_2, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_510_2';'13_CRD_010';1.000;0.413;0.335
'NotChainSuccession(01_HOOFD_510_2, 14_VRIJ_010)';'NotChainSuccession';'01_HOOFD_510_2';'14_VRIJ_010';0.992;0.150;0.121
'NotChainSuccession(01_HOOFD_510_2, 16_LGSD_010)';'NotChainSuccession';'01_HOOFD_510_2';'16_LGSD_010';1.000;0.315;0.255
'NotSuccession(01_HOOFD_510_2, 16_LGSV_010)';'NotSuccession';'01_HOOFD_510_2';'16_LGSV_010';1.000;0.353;0.286
'Precedence(02_DRZ_010, 01_HOOFD_510_2)';'Precedence';'01_HOOFD_510_2';'02_DRZ_010';0.665;0.455;0.368
'Precedence(04_BPT_005, 01_HOOFD_510_2)';'Precedence';'01_HOOFD_510_2';'04_BPT_005';0.672;0.460;0.373
'Absence(01_HOOFD_510_2a)';'Absence';'01_HOOFD_510_2a';;0.598;0.240;0.097
'AtMost1(01_HOOFD_510_2a)';'AtMost1';'01_HOOFD_510_2a';;1.000;0.402;0.161
'AlternateResponse(01_HOOFD_510_2a, 01_BB_540)';'AlternateResponse';'01_HOOFD_510_2a';'01_BB_540';0.674;0.271;0.163
'NotChainSuccession(01_HOOFD_510_2a, 01_BB_540)';'NotChainSuccession';'01_HOOFD_510_2a';'01_BB_540';0.957;0.384;0.232
'NotChainSuccession(01_HOOFD_510_2a, 01_BB_630)';'NotChainSuccession';'01_HOOFD_510_2a';'01_BB_630';1.000;0.072;0.029
'NotCoExistence(01_HOOFD_510_2a, 01_BB_765)';'NotCoExistence';'01_HOOFD_510_2a';'01_BB_765';1.000;0.057;0.023
'RespondedExistence(01_HOOFD_510_2a, 01_BB_770)';'RespondedExistence';'01_HOOFD_510_2a';'01_BB_770';0.723;0.291;0.124
'NotChainSuccession(01_HOOFD_510_2a, 01_BB_770)';'NotChainSuccession';'01_HOOFD_510_2a';'01_BB_770';0.998;0.401;0.171
'RespondedExistence(01_HOOFD_510_2a, 01_BB_775)';'RespondedExistence';'01_HOOFD_510_2a';'01_BB_775';0.714;0.287;0.091
'NotChainSuccession(01_HOOFD_510_2a, 01_BB_775)';'NotChainSuccession';'01_HOOFD_510_2a';'01_BB_775';1.000;0.318;0.128
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_010';1.000;0.402;0.401
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_010)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_010';1.000;0.402;0.401
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_011)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_011';1.000;0.402;0.275
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_011)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_011';1.000;0.402;0.275
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_015';1.000;0.402;0.401
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_015';0.999;0.401;0.400
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_020)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_020';1.000;0.402;0.401
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_020)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_020';1.000;0.402;0.401
'NotSuccession(01_HOOFD_510_2a, 01_HOOFD_030_1)';'NotSuccession';'01_HOOFD_510_2a';'01_HOOFD_030_1';1.000;0.119;0.048
'NotSuccession(01_HOOFD_510_2a, 01_HOOFD_030_2)';'NotSuccession';'01_HOOFD_510_2a';'01_HOOFD_030_2';1.000;0.117;0.047
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_040)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_040';1.000;0.309;0.124
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_050)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_050';1.000;0.402;0.168
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_060)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_060';1.000;0.301;0.121
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_061)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_061';0.931;0.374;0.185
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_061';1.000;0.402;0.198
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_065_0)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_065_0';1.000;0.402;0.206
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_065_0';1.000;0.402;0.206
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_065_1';0.962;0.387;0.368
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_065_1';0.999;0.401;0.382
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_065_2';0.861;0.346;0.310
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_065_2';1.000;0.402;0.360
'NotSuccession(01_HOOFD_510_2a, 01_HOOFD_090)';'NotSuccession';'01_HOOFD_510_2a';'01_HOOFD_090';1.000;0.239;0.096
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_100)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_100';1.000;0.173;0.069
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_101';1.000;0.296;0.119
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_110)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_110';1.000;0.398;0.160
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_110_0)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_110_0';1.000;0.402;0.200
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_110_0)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_110_0';0.998;0.401;0.199
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_110_2)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_110_2';1.000;0.051;0.021
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_120)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_120';1.000;0.386;0.155
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_130)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_130';1.000;0.204;0.082
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_180';1.000;0.402;0.371
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_180';1.000;0.402;0.371
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_190)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_190';1.000;0.128;0.052
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_190_1)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_190_1';1.000;0.070;0.028
'NotCoExistence(01_HOOFD_510_2a, 01_HOOFD_190_2)';'NotCoExistence';'01_HOOFD_510_2a';'01_HOOFD_190_2';1.000;0.066;0.027
'NotSuccession(01_HOOFD_510_2a, 01_HOOFD_193)';'NotSuccession';'01_HOOFD_510_2a';'01_HOOFD_193';1.000;0.075;0.030
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_195';1.000;0.402;0.286
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_195';0.997;0.400;0.285
'RespondedExistence(01_HOOFD_510_2a, 01_HOOFD_196)';'RespondedExistence';'01_HOOFD_510_2a';'01_HOOFD_196';0.530;0.213;0.058
'NotChainSuccession(01_HOOFD_510_2a, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_510_2a';'01_HOOFD_196';1.000;0.274;0.110
