'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotChainSuccession(01_HOOFD_540, 08_AWB45_010)';'NotChainSuccession';'01_HOOFD_540';'08_AWB45_010';1.000;0.117;0.024
'NotChainSuccession(01_HOOFD_540, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_540';'08_AWB45_020_1';1.000;0.117;0.024
'NotChainSuccession(01_HOOFD_540, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_540';'08_AWB45_020_2';1.000;0.117;0.024
'NotChainSuccession(01_HOOFD_540, 08_AWB45_030)';'NotChainSuccession';'01_HOOFD_540';'08_AWB45_030';1.000;0.117;0.022
'RespondedExistence(01_HOOFD_540, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_540';'09_AH_I_010';0.907;0.106;0.089
'NotChainSuccession(01_HOOFD_540, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_540';'09_AH_I_010';1.000;0.117;0.098
'NotChainSuccession(01_HOOFD_540, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_540';'11_AH_II_010';1.000;0.117;0.071
'NotCoExistence(01_HOOFD_540, 13_CRD_010)';'NotCoExistence';'01_HOOFD_540';'13_CRD_010';1.000;0.117;0.041
'NotCoExistence(01_HOOFD_540, 16_LGSD_010)';'NotCoExistence';'01_HOOFD_540';'16_LGSD_010';1.000;0.117;0.026
'NotCoExistence(01_HOOFD_540, 16_LGSV_010)';'NotCoExistence';'01_HOOFD_540';'16_LGSV_010';1.000;0.117;0.034
'Precedence(01_HOOFD_010, 01_HOOFD_790)';'Precedence';'01_HOOFD_790';'01_HOOFD_010';1.000;0.998;0.127
'Precedence(01_HOOFD_030_2, 01_HOOFD_790)';'Precedence';'01_HOOFD_790';'01_HOOFD_030_2';0.833;0.782;0.100
'Precedence(01_HOOFD_065_2, 01_HOOFD_790)';'Precedence';'01_HOOFD_790';'01_HOOFD_065_2';0.976;0.540;0.069
'RespondedExistence(01_HOOFD_790, 01_BB_540)';'RespondedExistence';'01_HOOFD_790';'01_BB_540';0.778;0.099;0.062
'NotChainSuccession(01_HOOFD_790, 01_BB_540)';'NotChainSuccession';'01_HOOFD_790';'01_BB_540';0.960;0.122;0.076
'RespondedExistence(01_HOOFD_790, 01_BB_770)';'RespondedExistence';'01_HOOFD_790';'01_BB_770';0.841;0.107;0.079
'NotChainSuccession(01_HOOFD_790, 01_BB_770)';'NotChainSuccession';'01_HOOFD_790';'01_BB_770';0.960;0.122;0.090
'NotCoExistence(01_HOOFD_790, 01_BB_775)';'NotCoExistence';'01_HOOFD_790';'01_BB_775';1.000;0.127;0.053
'NotSuccession(01_HOOFD_790, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_790';'01_HOOFD_010';1.000;0.127;0.127
'NotCoExistence(01_HOOFD_790, 01_HOOFD_011)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_011';1.000;0.127;0.090
'RespondedExistence(01_HOOFD_790, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_015';1.000;0.127;0.127
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_015';0.994;0.127;0.126
'RespondedExistence(01_HOOFD_790, 01_HOOFD_020)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_020';0.992;0.126;0.126
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_020)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_020';1.000;0.127;0.127
'RespondedExistence(01_HOOFD_790, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_030_1';0.833;0.106;0.100
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_030_1';1.000;0.127;0.121
'NotSuccession(01_HOOFD_790, 01_HOOFD_030_2)';'NotSuccession';'01_HOOFD_790';'01_HOOFD_030_2';1.000;0.127;0.120
'RespondedExistence(01_HOOFD_790, 01_HOOFD_040)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_040';0.984;0.125;0.035
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_040)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_040';1.000;0.127;0.036
'RespondedExistence(01_HOOFD_790, 01_HOOFD_050)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_050';0.960;0.122;0.052
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_050';1.000;0.127;0.054
'RespondedExistence(01_HOOFD_790, 01_HOOFD_060)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_060';0.984;0.125;0.035
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_060)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_060';1.000;0.127;0.036
'NotCoExistence(01_HOOFD_790, 01_HOOFD_061)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_061';1.000;0.127;0.051
'NotCoExistence(01_HOOFD_790, 01_HOOFD_065_0)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_065_0';1.000;0.127;0.056
'RespondedExistence(01_HOOFD_790, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_065_1';0.976;0.124;0.069
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_065_1';1.000;0.127;0.071
'NotSuccession(01_HOOFD_790, 01_HOOFD_065_2)';'NotSuccession';'01_HOOFD_790';'01_HOOFD_065_2';1.000;0.127;0.070
'NotSuccession(01_HOOFD_790, 01_HOOFD_090)';'NotSuccession';'01_HOOFD_790';'01_HOOFD_090';1.000;0.127;0.043
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_100';1.000;0.127;0.023
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_101';1.000;0.127;0.027
'NotCoExistence(01_HOOFD_790, 01_HOOFD_101b)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_101b';1.000;0.127;0.029
'RespondedExistence(01_HOOFD_790, 01_HOOFD_110)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_110';0.960;0.122;0.047
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_110';1.000;0.127;0.049
'NotCoExistence(01_HOOFD_790, 01_HOOFD_110_0)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_110_0';1.000;0.127;0.053
'NotCoExistence(01_HOOFD_790, 01_HOOFD_110_1)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_110_1';1.000;0.127;0.042
'NotCoExistence(01_HOOFD_790, 01_HOOFD_110_2)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_110_2';1.000;0.127;0.043
'RespondedExistence(01_HOOFD_790, 01_HOOFD_120)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_120';0.929;0.118;0.044
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_120';1.000;0.127;0.047
'RespondedExistence(01_HOOFD_790, 01_HOOFD_130)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_130';0.817;0.104;0.030
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_130)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_130';1.000;0.127;0.037
'RespondedExistence(01_HOOFD_790, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_180';0.921;0.117;0.107
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_180';1.000;0.127;0.117
'NotSuccession(01_HOOFD_790, 01_HOOFD_195)';'NotSuccession';'01_HOOFD_790';'01_HOOFD_195';1.000;0.127;0.093
'NotCoExistence(01_HOOFD_790, 01_HOOFD_196)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_196';1.000;0.127;0.036
'RespondedExistence(01_HOOFD_790, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_200';0.905;0.115;0.098
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_200';0.998;0.127;0.108
'RespondedExistence(01_HOOFD_790, 01_HOOFD_250)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_250';0.857;0.109;0.036
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_250';1.000;0.127;0.041
'NotCoExistence(01_HOOFD_790, 01_HOOFD_250_1)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_250_1';1.000;0.127;0.063
'NotCoExistence(01_HOOFD_790, 01_HOOFD_250_2)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_250_2';1.000;0.127;0.063
'RespondedExistence(01_HOOFD_790, 01_HOOFD_260)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_260';0.857;0.109;0.035
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_260';1.000;0.127;0.041
'RespondedExistence(01_HOOFD_790, 01_HOOFD_270)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_270';0.730;0.093;0.023
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_270';1.000;0.127;0.032
'RespondedExistence(01_HOOFD_790, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_330';0.667;0.085;0.064
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_330';1.000;0.127;0.096
'RespondedExistence(01_HOOFD_790, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_370';0.849;0.108;0.076
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_370';1.000;0.127;0.090
'RespondedExistence(01_HOOFD_790, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_375';0.849;0.108;0.091
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_375';1.000;0.127;0.107
'RespondedExistence(01_HOOFD_790, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_380';0.849;0.108;0.091
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_380';1.000;0.127;0.107
'RespondedExistence(01_HOOFD_790, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_430';0.794;0.101;0.070
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_430';1.000;0.127;0.089
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_440_1)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_440_1';1.000;0.127;0.022
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_440_2)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_440_2';1.000;0.127;0.021
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_445)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_445';1.000;0.127;0.021
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_460)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_460';1.000;0.127;0.021
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_465)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_465';1.000;0.127;0.021
'RespondedExistence(01_HOOFD_790, 01_HOOFD_470)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_470';0.841;0.107;0.023
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_470';1.000;0.127;0.027
'RespondedExistence(01_HOOFD_790, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_480';0.802;0.102;0.071
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_480';1.000;0.127;0.088
'RespondedExistence(01_HOOFD_790, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_490_1';0.841;0.107;0.088
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_490_1';1.000;0.127;0.105
'NotCoExistence(01_HOOFD_790, 01_HOOFD_490_1a)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_490_1a';1.000;0.127;0.047
'RespondedExistence(01_HOOFD_790, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_490_2';0.833;0.106;0.083
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_490_2';1.000;0.127;0.099
'RespondedExistence(01_HOOFD_790, 01_HOOFD_490_3)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_490_3';0.841;0.107;0.028
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_490_3';0.994;0.127;0.033
'NotCoExistence(01_HOOFD_790, 01_HOOFD_490_4)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_490_4';1.000;0.127;0.066
'NotCoExistence(01_HOOFD_790, 01_HOOFD_490_5)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_490_5';1.000;0.127;0.058
'NotCoExistence(01_HOOFD_790, 01_HOOFD_490_5a)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_490_5a';1.000;0.127;0.045
'NotCoExistence(01_HOOFD_790, 01_HOOFD_491)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_491';1.000;0.127;0.071
'NotCoExistence(01_HOOFD_790, 01_HOOFD_494a)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_494a';1.000;0.127;0.046
'NotSuccession(01_HOOFD_790, 01_HOOFD_495)';'NotSuccession';'01_HOOFD_790';'01_HOOFD_495';1.000;0.127;0.083
'NotSuccession(01_HOOFD_790, 01_HOOFD_500)';'NotSuccession';'01_HOOFD_790';'01_HOOFD_500';1.000;0.127;0.065
'NotCoExistence(01_HOOFD_790, 01_HOOFD_510_0)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_510_0';1.000;0.127;0.046
'RespondedExistence(01_HOOFD_790, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_510_1';0.841;0.107;0.085
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_510_1';0.993;0.126;0.101
'RespondedExistence(01_HOOFD_790, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_510_2';0.841;0.107;0.087
'NotSuccession(01_HOOFD_790, 01_HOOFD_510_2)';'NotSuccession';'01_HOOFD_790';'01_HOOFD_510_2';0.995;0.127;0.103
'NotCoExistence(01_HOOFD_790, 01_HOOFD_510_2a)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_510_2a';1.000;0.127;0.046
'NotCoExistence(01_HOOFD_790, 01_HOOFD_510_3)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_510_3';1.000;0.127;0.059
'NotCoExistence(01_HOOFD_790, 01_HOOFD_510_4)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_510_4';1.000;0.127;0.057
'NotCoExistence(01_HOOFD_790, 01_HOOFD_515)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_515';1.000;0.127;0.059
'NotCoExistence(01_HOOFD_790, 01_HOOFD_519)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_519';1.000;0.127;0.025
'RespondedExistence(01_HOOFD_790, 01_HOOFD_520)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_520';0.841;0.107;0.037
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_520';1.000;0.127;0.044
'RespondedExistence(01_HOOFD_790, 01_HOOFD_530)';'RespondedExistence';'01_HOOFD_790';'01_HOOFD_530';0.841;0.107;0.036
'NotChainSuccession(01_HOOFD_790, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_790';'01_HOOFD_530';0.963;0.123;0.042
'NotCoExistence(01_HOOFD_790, 01_HOOFD_809)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_809';1.000;0.127;0.031
'NotCoExistence(01_HOOFD_790, 01_HOOFD_810)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_810';1.000;0.127;0.084
'NotCoExistence(01_HOOFD_790, 01_HOOFD_811)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_811';1.000;0.127;0.042
'NotCoExistence(01_HOOFD_790, 01_HOOFD_814)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_814';1.000;0.127;0.054
'NotCoExistence(01_HOOFD_790, 01_HOOFD_815)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_815';1.000;0.127;0.054
'NotCoExistence(01_HOOFD_790, 01_HOOFD_820)';'NotCoExistence';'01_HOOFD_790';'01_HOOFD_820';1.000;0.127;0.077
'NotCoExistence(01_HOOFD_790, 02_DRZ_010)';'NotCoExistence';'01_HOOFD_790';'02_DRZ_010';1.000;0.127;0.089
'NotSuccession(01_HOOFD_790, 03_GBH_005)';'NotSuccession';'01_HOOFD_790';'03_GBH_005';1.000;0.127;0.065
'NotSuccession(01_HOOFD_790, 04_BPT_005)';'NotSuccession';'01_HOOFD_790';'04_BPT_005';1.000;0.127;0.092
'NotSuccession(01_HOOFD_790, 04_BPT_010)';'NotSuccession';'01_HOOFD_790';'04_BPT_010';1.000;0.127;0.029
'NotSuccession(01_HOOFD_790, 04_BPT_020)';'NotSuccession';'01_HOOFD_790';'04_BPT_020';1.000;0.127;0.032
'NotSuccession(01_HOOFD_790, 04_BPT_030)';'NotSuccession';'01_HOOFD_790';'04_BPT_030';1.000;0.127;0.030
'RespondedExistence(01_HOOFD_790, 05_EIND_010)';'RespondedExistence';'01_HOOFD_790';'05_EIND_010';1.000;0.127;0.081
'NotChainSuccession(01_HOOFD_790, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_790';'05_EIND_010';1.000;0.127;0.081
'RespondedExistence(01_HOOFD_790, 06_VD_010)';'RespondedExistence';'01_HOOFD_790';'06_VD_010';0.881;0.112;0.038
'NotChainSuccession(01_HOOFD_790, 06_VD_010)';'NotChainSuccession';'01_HOOFD_790';'06_VD_010';0.990;0.126;0.042
'NotCoExistence(01_HOOFD_790, 08_AWB45_005)';'NotCoExistence';'01_HOOFD_790';'08_AWB45_005';1.000;0.127;0.071
'NotSuccession(01_HOOFD_790, 08_AWB45_010)';'NotSuccession';'01_HOOFD_790';'08_AWB45_010';1.000;0.127;0.027
'NotSuccession(01_HOOFD_790, 08_AWB45_020_1)';'NotSuccession';'01_HOOFD_790';'08_AWB45_020_1';1.000;0.127;0.026
'NotSuccession(01_HOOFD_790, 08_AWB45_020_2)';'NotSuccession';'01_HOOFD_790';'08_AWB45_020_2';1.000;0.127;0.026
'NotSuccession(01_HOOFD_790, 08_AWB45_030)';'NotSuccession';'01_HOOFD_790';'08_AWB45_030';1.000;0.127;0.024
'NotSuccession(01_HOOFD_790, 08_AWB45_040)';'NotSuccession';'01_HOOFD_790';'08_AWB45_040';1.000;0.127;0.020
'RespondedExistence(01_HOOFD_790, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_790';'09_AH_I_010';0.849;0.108;0.091
'NotChainSuccession(01_HOOFD_790, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_790';'09_AH_I_010';1.000;0.127;0.107
'NotChainSuccession(01_HOOFD_790, 10_UOV_010)';'NotChainSuccession';'01_HOOFD_790';'10_UOV_010';1.000;0.127;0.021
'NotChainSuccession(01_HOOFD_790, 10_UOV_050_2)';'NotChainSuccession';'01_HOOFD_790';'10_UOV_050_2';1.000;0.127;0.021
'NotChainSuccession(01_HOOFD_790, 10_UOV_060)';'NotChainSuccession';'01_HOOFD_790';'10_UOV_060';1.000;0.127;0.021
'NotCoExistence(01_HOOFD_790, 11_AH_II_010)';'NotCoExistence';'01_HOOFD_790';'11_AH_II_010';1.000;0.127;0.077
'NotCoExistence(01_HOOFD_790, 13_CRD_010)';'NotCoExistence';'01_HOOFD_790';'13_CRD_010';1.000;0.127;0.045
'NotCoExistence(01_HOOFD_790, 16_LGSD_010)';'NotCoExistence';'01_HOOFD_790';'16_LGSD_010';1.000;0.127;0.028
'NotCoExistence(01_HOOFD_790, 16_LGSV_010)';'NotCoExistence';'01_HOOFD_790';'16_LGSV_010';1.000;0.127;0.037
'AlternatePrecedence(01_BB_540, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_BB_540';0.825;0.515;0.039
'AlternatePrecedence(01_BB_770, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_BB_770';0.937;0.692;0.052
'AlternatePrecedence(01_HOOFD_010, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_010';1.000;0.998;0.076
'AlternatePrecedence(01_HOOFD_015, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_015';1.000;0.996;0.075
'AlternatePrecedence(01_HOOFD_020, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_020';1.000;0.995;0.075
'AlternatePrecedence(01_HOOFD_030_1, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_030_1';0.889;0.841;0.064
'AlternatePrecedence(01_HOOFD_030_2, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_030_2';0.889;0.834;0.063
'AlternatePrecedence(01_HOOFD_040, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_040';0.984;0.278;0.021
'AlternatePrecedence(01_HOOFD_050, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_050';0.984;0.416;0.032
'AlternatePrecedence(01_HOOFD_060, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_060';0.984;0.278;0.021
'AlternatePrecedence(01_HOOFD_065_1, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_065_1';0.984;0.545;0.041
'AlternatePrecedence(01_HOOFD_065_2, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_065_2';0.984;0.544;0.041
'AlternatePrecedence(01_HOOFD_110, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_110';0.984;0.379;0.029
'AlternatePrecedence(01_HOOFD_120, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_120';0.984;0.365;0.028
'AlternatePrecedence(01_HOOFD_180, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_180';0.984;0.901;0.068
'AlternatePrecedence(01_HOOFD_200, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_200';0.952;0.810;0.061
'AlternatePrecedence(01_HOOFD_250, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_250';0.937;0.305;0.023
'AlternatePrecedence(01_HOOFD_260, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_260';0.937;0.304;0.023
'AlternatePrecedence(01_HOOFD_330, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_330';0.730;0.552;0.042
'AlternatePrecedence(01_HOOFD_370, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_370';0.937;0.661;0.050
'AlternatePrecedence(01_HOOFD_375, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_375';0.937;0.786;0.059
'AlternatePrecedence(01_HOOFD_380, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_380';0.937;0.786;0.059
'AlternatePrecedence(01_HOOFD_430, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_430';0.825;0.573;0.043
'AlternatePrecedence(01_HOOFD_480, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_480';0.857;0.594;0.045
'AlternatePrecedence(01_HOOFD_490_1, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_490_1';0.937;0.772;0.058
'AlternatePrecedence(01_HOOFD_490_2, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_490_2';0.937;0.731;0.055
'AlternatePrecedence(01_HOOFD_510_1, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_510_1';0.937;0.745;0.056
'AlternatePrecedence(01_HOOFD_510_2, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_510_2';0.937;0.759;0.057
'AlternatePrecedence(01_HOOFD_520, 01_HOOFD_800)';'AlternatePrecedence';'01_HOOFD_800';'01_HOOFD_520';0.937;0.324;0.025
'NotSuccession(01_HOOFD_800, 01_BB_540)';'NotSuccession';'01_HOOFD_800';'01_BB_540';1.000;0.076;0.047
'NotSuccession(01_HOOFD_800, 01_BB_770)';'NotSuccession';'01_HOOFD_800';'01_BB_770';1.000;0.076;0.056
'NotCoExistence(01_HOOFD_800, 01_BB_775)';'NotCoExistence';'01_HOOFD_800';'01_BB_775';1.000;0.076;0.031
'NotSuccession(01_HOOFD_800, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_800';'01_HOOFD_010';1.000;0.076;0.076
'NotCoExistence(01_HOOFD_800, 01_HOOFD_011)';'NotCoExistence';'01_HOOFD_800';'01_HOOFD_011';1.000;0.076;0.054
'NotSuccession(01_HOOFD_800, 01_HOOFD_015)';'NotSuccession';'01_HOOFD_800';'01_HOOFD_015';1.000;0.076;0.075
'NotSuccession(01_HOOFD_800, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_800';'01_HOOFD_020';1.000;0.076;0.075
'NotSuccession(01_HOOFD_800, 01_HOOFD_030_1)';'NotSuccession';'01_HOOFD_800';'01_HOOFD_030_1';1.000;0.076;0.072
'NotSuccession(01_HOOFD_800, 01_HOOFD_030_2)';'NotSuccession';'01_HOOFD_800';'01_HOOFD_030_2';1.000;0.076;0.071
'NotSuccession(01_HOOFD_800, 01_HOOFD_040)';'NotSuccession';'01_HOOFD_800';'01_HOOFD_040';1.000;0.076;0.021
'NotSuccession(01_HOOFD_800, 01_HOOFD_050)';'NotSuccession';'01_HOOFD_800';'01_HOOFD_050';1.000;0.076;0.032
'NotSuccession(01_HOOFD_800, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_800';'01_HOOFD_060';1.000;0.076;0.021
'NotCoExistence(01_HOOFD_800, 01_HOOFD_061)';'NotCoExistence';'01_HOOFD_800';'01_HOOFD_061';1.000;0.076;0.031
'NotCoExistence(01_HOOFD_800, 01_HOOFD_065_0)';'NotCoExistence';'01_HOOFD_800';'01_HOOFD_065_0';1.000;0.076;0.033
