'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotChainSuccession(01_HOOFD_470, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_470';'05_EIND_010';1.000;0.253;0.081
'RespondedExistence(01_HOOFD_470, 06_VD_010)';'RespondedExistence';'01_HOOFD_470';'06_VD_010';0.983;0.249;0.077
'NotChainSuccession(01_HOOFD_470, 06_VD_010)';'NotChainSuccession';'01_HOOFD_470';'06_VD_010';1.000;0.253;0.079
'NotSuccession(01_HOOFD_470, 07_OPS_010)';'NotSuccession';'01_HOOFD_470';'07_OPS_010';1.000;0.134;0.034
'NotCoExistence(01_HOOFD_470, 08_AWB45_005)';'NotCoExistence';'01_HOOFD_470';'08_AWB45_005';1.000;0.253;0.139
'NotSuccession(01_HOOFD_470, 08_AWB45_010)';'NotSuccession';'01_HOOFD_470';'08_AWB45_010';1.000;0.216;0.055
'NotCoExistence(01_HOOFD_470, 08_AWB45_020_0)';'NotCoExistence';'01_HOOFD_470';'08_AWB45_020_0';1.000;0.094;0.024
'NotSuccession(01_HOOFD_470, 08_AWB45_020_1)';'NotSuccession';'01_HOOFD_470';'08_AWB45_020_1';1.000;0.205;0.052
'NotChainSuccession(01_HOOFD_470, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_470';'08_AWB45_020_2';1.000;0.204;0.052
'NotCoExistence(01_HOOFD_470, 08_AWB45_025)';'NotCoExistence';'01_HOOFD_470';'08_AWB45_025';1.000;0.147;0.037
'NotSuccession(01_HOOFD_470, 08_AWB45_030)';'NotSuccession';'01_HOOFD_470';'08_AWB45_030';1.000;0.194;0.049
'NotSuccession(01_HOOFD_470, 08_AWB45_040)';'NotSuccession';'01_HOOFD_470';'08_AWB45_040';1.000;0.163;0.041
'NotCoExistence(01_HOOFD_470, 08_AWB45_045)';'NotCoExistence';'01_HOOFD_470';'08_AWB45_045';1.000;0.117;0.030
'NotCoExistence(01_HOOFD_470, 08_AWB45_051_0)';'NotCoExistence';'01_HOOFD_470';'08_AWB45_051_0';1.000;0.102;0.026
'NotSuccession(01_HOOFD_470, 09_AH_I_010)';'NotSuccession';'01_HOOFD_470';'09_AH_I_010';1.000;0.253;0.211
'NotCoExistence(01_HOOFD_470, 11_AH_II_010)';'NotCoExistence';'01_HOOFD_470';'11_AH_II_010';1.000;0.253;0.137
'NotCoExistence(01_HOOFD_470, 13_CRD_010)';'NotCoExistence';'01_HOOFD_470';'13_CRD_010';1.000;0.253;0.090
'NotSuccession(01_HOOFD_470, 14_VRIJ_010)';'NotSuccession';'01_HOOFD_470';'14_VRIJ_010';1.000;0.137;0.035
'AlternatePrecedence(09_AH_I_010, 01_HOOFD_470)';'AlternatePrecedence';'01_HOOFD_470';'09_AH_I_010';1.000;0.831;0.211
'AtLeast1(01_HOOFD_480)';'AtLeast1';'01_HOOFD_480';;0.751;0.564;0.423
'AtMost2(01_HOOFD_480)';'AtMost2';'01_HOOFD_480';;1.000;0.751;0.564
'Precedence(01_HOOFD_010, 01_HOOFD_480)';'Precedence';'01_HOOFD_480';'01_HOOFD_010';1.000;1.000;0.751
'Precedence(01_HOOFD_011, 01_HOOFD_480)';'Precedence';'01_HOOFD_480';'01_HOOFD_011';0.655;0.436;0.328
'Precedence(01_HOOFD_020, 01_HOOFD_480)';'Precedence';'01_HOOFD_480';'01_HOOFD_020';1.000;0.999;0.750
'NotSuccession(01_HOOFD_480, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_010';1.000;0.751;0.751
'NotSuccession(01_HOOFD_480, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_011';1.000;0.666;0.500
'RespondedExistence(01_HOOFD_480, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_015';1.000;0.751;0.751
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_015';1.000;0.751;0.751
'NotSuccession(01_HOOFD_480, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_020';1.000;0.751;0.750
'RespondedExistence(01_HOOFD_480, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_030_1';0.965;0.725;0.694
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_030_1';0.999;0.750;0.719
'RespondedExistence(01_HOOFD_480, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_030_2';0.943;0.708;0.661
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_030_2';1.000;0.751;0.701
'NotSuccession(01_HOOFD_480, 01_HOOFD_040)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_040';1.000;0.309;0.232
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_050';0.992;0.332;0.249
'NotSuccession(01_HOOFD_480, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_060';1.000;0.300;0.225
'RespondedExistence(01_HOOFD_480, 01_HOOFD_061)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_061';0.578;0.434;0.217
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_061';0.999;0.500;0.375
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_065_0)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_065_0';1.000;0.448;0.336
'RespondedExistence(01_HOOFD_480, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_065_1';0.532;0.399;0.197
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_065_1';1.000;0.494;0.371
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_065_2';1.000;0.424;0.318
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_090)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_090';0.982;0.212;0.159
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_099)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_099';1.000;0.071;0.053
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_100';1.000;0.176;0.132
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_101';1.000;0.182;0.136
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_110';1.000;0.358;0.269
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_110_0)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_110_0';0.996;0.438;0.329
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_110_1';1.000;0.160;0.120
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_110_2';1.000;0.160;0.120
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_120';1.000;0.356;0.267
'NotSuccession(01_HOOFD_480, 01_HOOFD_130)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_130';1.000;0.207;0.155
'RespondedExistence(01_HOOFD_480, 01_HOOFD_180)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_180';0.994;0.747;0.672
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_180';0.997;0.749;0.674
'NotSuccession(01_HOOFD_480, 01_HOOFD_190)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_190';1.000;0.127;0.095
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_190_1)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_190_1';1.000;0.114;0.085
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_190_2)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_190_2';1.000;0.108;0.081
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_193)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_193';1.000;0.081;0.061
'RespondedExistence(01_HOOFD_480, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_195';0.809;0.608;0.419
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_195';0.998;0.688;0.516
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_196';1.000;0.288;0.216
'RespondedExistence(01_HOOFD_480, 01_HOOFD_200)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_200';0.996;0.748;0.625
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_200';1.000;0.751;0.627
'NotSuccession(01_HOOFD_480, 01_HOOFD_205)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_205';1.000;0.148;0.111
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_250';1.000;0.330;0.248
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_250_0)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_250_0';0.998;0.126;0.095
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_250_1';0.998;0.375;0.281
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_250_2';0.998;0.375;0.282
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_260';1.000;0.329;0.247
'NotSuccession(01_HOOFD_480, 01_HOOFD_270)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_270';1.000;0.189;0.142
'RespondedExistence(01_HOOFD_480, 01_HOOFD_330)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_330';0.891;0.669;0.496
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_330';0.995;0.738;0.554
'RespondedExistence(01_HOOFD_480, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_370';0.839;0.630;0.444
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_370';0.997;0.703;0.528
'RespondedExistence(01_HOOFD_480, 01_HOOFD_375)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_375';0.993;0.746;0.616
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_375)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_375';0.995;0.747;0.617
'RespondedExistence(01_HOOFD_480, 01_HOOFD_380)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_380';1.000;0.751;0.623
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_380';0.999;0.750;0.622
'CoExistence(01_HOOFD_480, 01_HOOFD_430)';'CoExistence';'01_HOOFD_480';'01_HOOFD_430';0.996;0.747;0.561
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_430';1.000;0.750;0.563
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_440_1)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_440_1';1.000;0.079;0.060
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_440_2)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_440_2';1.000;0.079;0.059
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_445)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_445';1.000;0.079;0.059
'NotSuccession(01_HOOFD_480, 01_HOOFD_446)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_446';1.000;0.067;0.050
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_450)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_450';1.000;0.060;0.045
'NotSuccession(01_HOOFD_480, 01_HOOFD_455)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_455';1.000;0.060;0.045
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_460)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_460';1.000;0.076;0.057
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_465)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_465';1.000;0.076;0.057
'NotSuccession(01_HOOFD_480, 01_HOOFD_470)';'NotSuccession';'01_HOOFD_480';'01_HOOFD_470';1.000;0.253;0.190
'AlternateResponse(01_HOOFD_480, 01_HOOFD_490_1)';'AlternateResponse';'01_HOOFD_480';'01_HOOFD_490_1';0.999;0.750;0.610
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_490_1a';1.000;0.385;0.289
'RespondedExistence(01_HOOFD_480, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_490_2';0.977;0.734;0.576
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_490_2';0.629;0.472;0.371
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_490_3';0.999;0.281;0.211
'AlternateResponse(01_HOOFD_480, 01_HOOFD_490_4)';'AlternateResponse';'01_HOOFD_480';'01_HOOFD_490_4';0.580;0.435;0.211
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_490_4';1.000;0.485;0.364
'RespondedExistence(01_HOOFD_480, 01_HOOFD_490_5)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_490_5';0.551;0.413;0.187
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_490_5';1.000;0.452;0.339
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_490_5a';1.000;0.376;0.282
'RespondedExistence(01_HOOFD_480, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_491';0.631;0.474;0.245
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_491';0.999;0.517;0.388
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_494a';1.000;0.379;0.285
'AlternateResponse(01_HOOFD_480, 01_HOOFD_495)';'AlternateResponse';'01_HOOFD_480';'01_HOOFD_495';0.769;0.577;0.367
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_495';1.000;0.635;0.477
'RespondedExistence(01_HOOFD_480, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_500';0.654;0.491;0.259
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_500';1.000;0.528;0.396
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_510_0';1.000;0.371;0.279
'AlternateResponse(01_HOOFD_480, 01_HOOFD_510_1)';'AlternateResponse';'01_HOOFD_480';'01_HOOFD_510_1';0.917;0.688;0.512
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_510_1';1.000;0.743;0.558
'RespondedExistence(01_HOOFD_480, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_510_2';0.927;0.696;0.524
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_510_2';1.000;0.751;0.565
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_510_2a';0.999;0.344;0.259
'AlternateResponse(01_HOOFD_480, 01_HOOFD_510_3)';'AlternateResponse';'01_HOOFD_480';'01_HOOFD_510_3';0.530;0.398;0.171
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_510_3';1.000;0.430;0.323
'RespondedExistence(01_HOOFD_480, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_480';'01_HOOFD_510_4';0.517;0.389;0.163
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_510_4';1.000;0.419;0.314
'AlternateResponse(01_HOOFD_480, 01_HOOFD_515)';'AlternateResponse';'01_HOOFD_480';'01_HOOFD_515';0.530;0.398;0.171
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_515';1.000;0.429;0.322
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_516)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_516';1.000;0.106;0.080
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_519';1.000;0.183;0.137
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_520';1.000;0.231;0.173
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_530';1.000;0.211;0.158
'NotChainSuccession(01_HOOFD_480, 01_HOOFD_540)';'NotChainSuccession';'01_HOOFD_480';'01_HOOFD_540';1.000;0.082;0.061
'RespondedExistence(01_HOOFD_480, 02_DRZ_010)';'RespondedExistence';'01_HOOFD_480';'02_DRZ_010';0.656;0.493;0.309
'NotChainSuccession(01_HOOFD_480, 02_DRZ_010)';'NotChainSuccession';'01_HOOFD_480';'02_DRZ_010';0.999;0.627;0.471
'RespondedExistence(01_HOOFD_480, 03_GBH_005)';'RespondedExistence';'01_HOOFD_480';'03_GBH_005';0.640;0.481;0.310
'NotSuccession(01_HOOFD_480, 03_GBH_005)';'NotSuccession';'01_HOOFD_480';'03_GBH_005';0.999;0.644;0.484
'RespondedExistence(01_HOOFD_480, 04_BPT_005)';'RespondedExistence';'01_HOOFD_480';'04_BPT_005';0.671;0.504;0.327
'NotChainSuccession(01_HOOFD_480, 04_BPT_005)';'NotChainSuccession';'01_HOOFD_480';'04_BPT_005';0.999;0.647;0.486
'NotSuccession(01_HOOFD_480, 04_BPT_010)';'NotSuccession';'01_HOOFD_480';'04_BPT_010';1.000;0.095;0.071
'NotSuccession(01_HOOFD_480, 04_BPT_020)';'NotSuccession';'01_HOOFD_480';'04_BPT_020';1.000;0.106;0.079
'NotSuccession(01_HOOFD_480, 04_BPT_030)';'NotSuccession';'01_HOOFD_480';'04_BPT_030';1.000;0.101;0.076
'NotChainSuccession(01_HOOFD_480, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_480';'05_EIND_010';0.988;0.315;0.236
'NotChainSuccession(01_HOOFD_480, 06_VD_010)';'NotChainSuccession';'01_HOOFD_480';'06_VD_010';0.997;0.310;0.233
'NotChainSuccession(01_HOOFD_480, 07_OPS_010)';'NotChainSuccession';'01_HOOFD_480';'07_OPS_010';1.000;0.134;0.101
'RespondedExistence(01_HOOFD_480, 08_AWB45_005)';'RespondedExistence';'01_HOOFD_480';'08_AWB45_005';0.594;0.446;0.245
'NotChainSuccession(01_HOOFD_480, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_005';0.997;0.548;0.411
'NotChainSuccession(01_HOOFD_480, 08_AWB45_010)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_010';1.000;0.216;0.163
'NotChainSuccession(01_HOOFD_480, 08_AWB45_020_0)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_020_0';1.000;0.094;0.070
'NotChainSuccession(01_HOOFD_480, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_020_1';1.000;0.205;0.154
'NotChainSuccession(01_HOOFD_480, 08_AWB45_020_2)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_020_2';1.000;0.204;0.153
'NotChainSuccession(01_HOOFD_480, 08_AWB45_025)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_025';1.000;0.147;0.110
'NotChainSuccession(01_HOOFD_480, 08_AWB45_030)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_030';0.996;0.193;0.145
'NotChainSuccession(01_HOOFD_480, 08_AWB45_040)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_040';1.000;0.163;0.122
'NotChainSuccession(01_HOOFD_480, 08_AWB45_045)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_045';1.000;0.117;0.088
'NotChainSuccession(01_HOOFD_480, 08_AWB45_051_0)';'NotChainSuccession';'01_HOOFD_480';'08_AWB45_051_0';1.000;0.102;0.077
'RespondedExistence(01_HOOFD_480, 09_AH_I_010)';'RespondedExistence';'01_HOOFD_480';'09_AH_I_010';1.000;0.751;0.624
'NotChainSuccession(01_HOOFD_480, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_480';'09_AH_I_010';0.999;0.750;0.624
'NotSuccession(01_HOOFD_480, 09_AWB45_005)';'NotSuccession';'01_HOOFD_480';'09_AWB45_005';1.000;0.076;0.057
'NotSuccession(01_HOOFD_480, 10_UOV_010)';'NotSuccession';'01_HOOFD_480';'10_UOV_010';1.000;0.075;0.056
'NotChainSuccession(01_HOOFD_480, 10_UOV_030)';'NotChainSuccession';'01_HOOFD_480';'10_UOV_030';1.000;0.056;0.042
'NotSuccession(01_HOOFD_480, 10_UOV_050_1)';'NotSuccession';'01_HOOFD_480';'10_UOV_050_1';1.000;0.052;0.039
'NotSuccession(01_HOOFD_480, 10_UOV_050_2)';'NotSuccession';'01_HOOFD_480';'10_UOV_050_2';1.000;0.060;0.045
'NotSuccession(01_HOOFD_480, 10_UOV_060)';'NotSuccession';'01_HOOFD_480';'10_UOV_060';1.000;0.057;0.043
'RespondedExistence(01_HOOFD_480, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_480';'11_AH_II_010';0.652;0.489;0.265
'NotChainSuccession(01_HOOFD_480, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_480';'11_AH_II_010';1.000;0.542;0.407
'NotSuccession(01_HOOFD_480, 12_AP_010)';'NotSuccession';'01_HOOFD_480';'12_AP_010';1.000;0.062;0.047
'NotChainSuccession(01_HOOFD_480, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_480';'13_CRD_010';1.000;0.356;0.267
'NotSuccession(01_HOOFD_480, 14_VRIJ_010)';'NotSuccession';'01_HOOFD_480';'14_VRIJ_010';1.000;0.137;0.103
'NotSuccession(01_HOOFD_480, 15_NGV_010)';'NotSuccession';'01_HOOFD_480';'15_NGV_010';1.000;0.072;0.054
'AtLeast1(01_HOOFD_490_1)';'AtLeast1';'01_HOOFD_490_1';;0.813;0.660;0.537
'AtMost2(01_HOOFD_490_1)';'AtMost2';'01_HOOFD_490_1';;1.000;0.813;0.660
'Precedence(01_HOOFD_010, 01_HOOFD_490_1)';'Precedence';'01_HOOFD_490_1';'01_HOOFD_010';1.000;1.000;0.813
'Precedence(01_HOOFD_011, 01_HOOFD_490_1)';'Precedence';'01_HOOFD_490_1';'01_HOOFD_011';0.667;0.444;0.361
'Precedence(01_HOOFD_020, 01_HOOFD_490_1)';'Precedence';'01_HOOFD_490_1';'01_HOOFD_020';1.000;0.999;0.812
'AlternatePrecedence(01_HOOFD_065_1, 01_HOOFD_490_1)';'AlternatePrecedence';'01_HOOFD_490_1';'01_HOOFD_065_1';0.538;0.266;0.216
'Precedence(01_HOOFD_180, 01_HOOFD_490_1)';'Precedence';'01_HOOFD_490_1';'01_HOOFD_180';0.996;0.896;0.728
'Precedence(01_HOOFD_200, 01_HOOFD_490_1)';'Precedence';'01_HOOFD_490_1';'01_HOOFD_200';0.992;0.829;0.673
'AlternatePrecedence(01_HOOFD_330, 01_HOOFD_490_1)';'AlternatePrecedence';'01_HOOFD_490_1';'01_HOOFD_330';0.894;0.663;0.539
'AlternatePrecedence(01_HOOFD_380, 01_HOOFD_490_1)';'AlternatePrecedence';'01_HOOFD_490_1';'01_HOOFD_380';1.000;0.830;0.674
'Precedence(01_HOOFD_430, 01_HOOFD_490_1)';'Precedence';'01_HOOFD_490_1';'01_HOOFD_430';0.920;0.690;0.561
'AlternatePrecedence(01_HOOFD_480, 01_HOOFD_490_1)';'AlternatePrecedence';'01_HOOFD_490_1';'01_HOOFD_480';0.923;0.693;0.563
'NotSuccession(01_HOOFD_490_1, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_490_1';'01_HOOFD_010';1.000;0.813;0.813
'NotSuccession(01_HOOFD_490_1, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_490_1';'01_HOOFD_011';1.000;0.666;0.541
'RespondedExistence(01_HOOFD_490_1, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_490_1';'01_HOOFD_015';1.000;0.813;0.813
'NotChainSuccession(01_HOOFD_490_1, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_490_1';'01_HOOFD_015';1.000;0.813;0.813
'NotSuccession(01_HOOFD_490_1, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_490_1';'01_HOOFD_020';1.000;0.813;0.812
'RespondedExistence(01_HOOFD_490_1, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_490_1';'01_HOOFD_030_1';0.965;0.784;0.751
'NotChainSuccession(01_HOOFD_490_1, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_490_1';'01_HOOFD_030_1';1.000;0.813;0.779
'RespondedExistence(01_HOOFD_490_1, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_490_1';'01_HOOFD_030_2';0.941;0.764;0.713
'NotChainSuccession(01_HOOFD_490_1, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_490_1';'01_HOOFD_030_2';1.000;0.813;0.758
'NotSuccession(01_HOOFD_490_1, 01_HOOFD_040)';'NotSuccession';'01_HOOFD_490_1';'01_HOOFD_040';1.000;0.309;0.251
'NotSuccession(01_HOOFD_490_1, 01_HOOFD_050)';'NotSuccession';'01_HOOFD_490_1';'01_HOOFD_050';1.000;0.334;0.272
'NotSuccession(01_HOOFD_490_1, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_490_1';'01_HOOFD_060';1.000;0.300;0.244
'RespondedExistence(01_HOOFD_490_1, 01_HOOFD_061)';'RespondedExistence';'01_HOOFD_490_1';'01_HOOFD_061';0.544;0.442;0.221
'NotChainSuccession(01_HOOFD_490_1, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_490_1';'01_HOOFD_061';0.989;0.495;0.402
