'Constraint';'Template';'Activation';'Target';'Support';'Confidence level';'Interest factor'
'NotSuccession(01_HOOFD_370, 15_NGV_010)';'NotSuccession';'01_HOOFD_370';'15_NGV_010';1.000;0.164;0.117
'NotChainSuccession(01_HOOFD_370, 16_LGSD_010)';'NotChainSuccession';'01_HOOFD_370';'16_LGSD_010';1.000;0.273;0.195
'NotSuccession(01_HOOFD_370, 16_LGSV_010)';'NotSuccession';'01_HOOFD_370';'16_LGSV_010';1.000;0.364;0.260
'Precedence(02_DRZ_010, 01_HOOFD_370)';'Precedence';'01_HOOFD_370';'02_DRZ_010';0.603;0.401;0.286
'Precedence(04_BPT_005, 01_HOOFD_370)';'Precedence';'01_HOOFD_370';'04_BPT_005';0.613;0.411;0.293
'AlternatePrecedence(09_AH_I_010, 01_HOOFD_370)';'AlternatePrecedence';'01_HOOFD_370';'09_AH_I_010';1.000;0.840;0.599
'AtLeast1(01_HOOFD_375)';'AtLeast1';'01_HOOFD_375';;0.840;0.706;0.593
'AtMost3(01_HOOFD_375)';'AtMost3';'01_HOOFD_375';;1.000;0.840;0.706
'Precedence(01_HOOFD_011, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'01_HOOFD_011';0.665;0.448;0.376
'Precedence(01_HOOFD_020, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'01_HOOFD_020';1.000;0.999;0.839
'Precedence(01_HOOFD_180, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'01_HOOFD_180';1.000;0.940;0.790
'Precedence(01_HOOFD_200, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'01_HOOFD_200';0.988;0.842;0.707
'AlternatePrecedence(01_HOOFD_330, 01_HOOFD_375)';'AlternatePrecedence';'01_HOOFD_375';'01_HOOFD_330';0.896;0.673;0.566
'RespondedExistence(01_HOOFD_375, 01_BB_540)';'RespondedExistence';'01_HOOFD_375';'01_BB_540';0.726;0.610;0.373
'NotChainSuccession(01_HOOFD_375, 01_BB_540)';'NotChainSuccession';'01_HOOFD_375';'01_BB_540';1.000;0.612;0.514
'NotChainSuccession(01_HOOFD_375, 01_BB_630)';'NotChainSuccession';'01_HOOFD_375';'01_BB_630';1.000;0.064;0.054
'NotChainSuccession(01_HOOFD_375, 01_BB_765)';'NotChainSuccession';'01_HOOFD_375';'01_BB_765';1.000;0.100;0.084
'RespondedExistence(01_HOOFD_375, 01_BB_770)';'RespondedExistence';'01_HOOFD_375';'01_BB_770';0.773;0.649;0.422
'NotChainSuccession(01_HOOFD_375, 01_BB_770)';'NotChainSuccession';'01_HOOFD_375';'01_BB_770';1.000;0.651;0.546
'NotChainSuccession(01_HOOFD_375, 01_BB_775)';'NotChainSuccession';'01_HOOFD_375';'01_BB_775';1.000;0.271;0.227
'RespondedExistence(01_HOOFD_375, 01_HOOFD_010)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_010';0.999;0.839;0.838
'NotSuccession(01_HOOFD_375, 01_HOOFD_010)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_010';0.999;0.839;0.838
'NotSuccession(01_HOOFD_375, 01_HOOFD_011)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_011';1.000;0.674;0.566
'RespondedExistence(01_HOOFD_375, 01_HOOFD_015)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_015';1.000;0.840;0.839
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_015)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_015';0.998;0.838;0.838
'NotSuccession(01_HOOFD_375, 01_HOOFD_020)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_020';1.000;0.840;0.839
'RespondedExistence(01_HOOFD_375, 01_HOOFD_030_1)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_030_1';0.953;0.801;0.759
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_030_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_030_1';0.994;0.835;0.792
'RespondedExistence(01_HOOFD_375, 01_HOOFD_030_2)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_030_2';0.946;0.795;0.740
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_030_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_030_2';0.996;0.837;0.779
'NotSuccession(01_HOOFD_375, 01_HOOFD_040)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_040';1.000;0.323;0.271
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_050)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_050';0.999;0.483;0.406
'NotSuccession(01_HOOFD_375, 01_HOOFD_060)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_060';1.000;0.322;0.270
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_061)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_061';0.995;0.482;0.405
'NotSuccession(01_HOOFD_375, 01_HOOFD_065_0)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_065_0';1.000;0.453;0.381
'RespondedExistence(01_HOOFD_375, 01_HOOFD_065_1)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_065_1';0.557;0.468;0.249
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_065_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_065_1';1.000;0.532;0.447
'RespondedExistence(01_HOOFD_375, 01_HOOFD_065_2)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_065_2';0.557;0.468;0.249
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_065_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_065_2';1.000;0.532;0.447
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_090)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_090';1.000;0.226;0.190
'NotSuccession(01_HOOFD_375, 01_HOOFD_099)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_099';1.000;0.062;0.052
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_100)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_100';1.000;0.208;0.174
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_100_0)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_100_0';1.000;0.084;0.070
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_101)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_101';0.991;0.283;0.238
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_101b)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_101b';1.000;0.174;0.146
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_110)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_110';1.000;0.429;0.360
'NotSuccession(01_HOOFD_375, 01_HOOFD_110_0)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_110_0';1.000;0.425;0.357
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_110_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_110_1';0.979;0.393;0.330
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_110_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_110_2';0.978;0.394;0.331
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_120)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_120';1.000;0.422;0.355
'NotSuccession(01_HOOFD_375, 01_HOOFD_130)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_130';1.000;0.234;0.197
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_180)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_180';1.000;0.840;0.790
'NotSuccession(01_HOOFD_375, 01_HOOFD_190)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_190';1.000;0.116;0.097
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_190_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_190_1';0.997;0.221;0.185
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_190_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_190_2';0.984;0.216;0.182
'NotSuccession(01_HOOFD_375, 01_HOOFD_193)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_193';1.000;0.126;0.106
'RespondedExistence(01_HOOFD_375, 01_HOOFD_195)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_195';0.806;0.677;0.464
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_195)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_195';0.947;0.648;0.544
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_196)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_196';1.000;0.246;0.206
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_200)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_200';1.000;0.840;0.716
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_205)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_205';0.998;0.166;0.139
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_250)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_250';0.997;0.379;0.318
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_250_0)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_250_0';1.000;0.128;0.108
'RespondedExistence(01_HOOFD_375, 01_HOOFD_250_1)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_250_1';0.512;0.430;0.184
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_250_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_250_1';0.950;0.406;0.341
'RespondedExistence(01_HOOFD_375, 01_HOOFD_250_2)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_250_2';0.512;0.430;0.184
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_250_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_250_2';0.949;0.406;0.341
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_260)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_260';0.944;0.358;0.301
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_270)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_270';1.000;0.208;0.174
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_330)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_330';1.000;0.752;0.631
'RespondedExistence(01_HOOFD_375, 01_HOOFD_370)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_370';0.844;0.709;0.505
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_370)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_370';0.771;0.550;0.462
'CoExistence(01_HOOFD_375, 01_HOOFD_380)';'CoExistence';'01_HOOFD_375';'01_HOOFD_380';1.000;0.840;0.706
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_380)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_380';0.828;0.695;0.584
'RespondedExistence(01_HOOFD_375, 01_HOOFD_430)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_430';0.918;0.771;0.596
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_430)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_430';0.993;0.768;0.645
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_440_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_440_1';0.994;0.068;0.057
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_440_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_440_2';0.998;0.068;0.057
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_445)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_445';0.994;0.068;0.057
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_446)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_446';0.998;0.051;0.043
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_455)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_455';1.000;0.050;0.042
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_460)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_460';0.998;0.068;0.057
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_465)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_465';0.996;0.068;0.057
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_470)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_470';0.998;0.255;0.214
'RespondedExistence(01_HOOFD_375, 01_HOOFD_480)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_480';0.922;0.774;0.602
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_480)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_480';0.995;0.773;0.649
'RespondedExistence(01_HOOFD_375, 01_HOOFD_490_1)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_490_1';0.996;0.837;0.700
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_1';0.882;0.738;0.620
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_1a)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_1a';0.943;0.343;0.288
'RespondedExistence(01_HOOFD_375, 01_HOOFD_490_2)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_490_2';0.967;0.812;0.659
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_2';0.936;0.760;0.638
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_3)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_3';0.994;0.281;0.236
'RespondedExistence(01_HOOFD_375, 01_HOOFD_490_4)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_490_4';0.549;0.461;0.210
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_4)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_4';0.978;0.446;0.374
'RespondedExistence(01_HOOFD_375, 01_HOOFD_490_5)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_490_5';0.522;0.438;0.190
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_5)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_5';0.999;0.432;0.363
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_490_5a)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_490_5a';0.994;0.357;0.300
'RespondedExistence(01_HOOFD_375, 01_HOOFD_491)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_491';0.657;0.551;0.302
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_491)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_491';0.974;0.533;0.448
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_494a)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_494a';0.986;0.354;0.297
'RespondedExistence(01_HOOFD_375, 01_HOOFD_495)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_495';0.765;0.643;0.411
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_495)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_495';1.000;0.640;0.538
'RespondedExistence(01_HOOFD_375, 01_HOOFD_500)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_500';0.609;0.511;0.259
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_500)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_500';0.986;0.500;0.420
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_0)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_0';1.000;0.359;0.302
'RespondedExistence(01_HOOFD_375, 01_HOOFD_510_1)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_510_1';0.977;0.820;0.674
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_1)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_1';0.999;0.821;0.690
'RespondedExistence(01_HOOFD_375, 01_HOOFD_510_2)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_510_2';0.987;0.829;0.687
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_2)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_2';0.998;0.827;0.695
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_2a)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_2a';0.994;0.357;0.300
'RespondedExistence(01_HOOFD_375, 01_HOOFD_510_3)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_510_3';0.523;0.439;0.190
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_3)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_3';0.999;0.433;0.364
'RespondedExistence(01_HOOFD_375, 01_HOOFD_510_4)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_510_4';0.513;0.431;0.184
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_510_4)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_510_4';0.997;0.425;0.357
'RespondedExistence(01_HOOFD_375, 01_HOOFD_515)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_515';0.523;0.439;0.190
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_515)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_515';1.000;0.433;0.364
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_516)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_516';1.000;0.099;0.083
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_519)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_519';1.000;0.142;0.119
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_520)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_520';1.000;0.395;0.332
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_530)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_530';1.000;0.395;0.332
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_532_0)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_532_0';1.000;0.120;0.101
'NotSuccession(01_HOOFD_375, 01_HOOFD_540)';'NotSuccession';'01_HOOFD_375';'01_HOOFD_540';1.000;0.110;0.092
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_790)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_790';1.000;0.236;0.198
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_800)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_800';1.000;0.107;0.090
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_809)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_809';1.000;0.189;0.158
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_809c)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_809c';0.998;0.122;0.102
'RespondedExistence(01_HOOFD_375, 01_HOOFD_810)';'RespondedExistence';'01_HOOFD_375';'01_HOOFD_810';0.503;0.422;0.206
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_810)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_810';0.996;0.486;0.408
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_811)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_811';1.000;0.230;0.193
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_814)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_814';1.000;0.311;0.261
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_815)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_815';1.000;0.311;0.261
'NotChainSuccession(01_HOOFD_375, 01_HOOFD_820)';'NotChainSuccession';'01_HOOFD_375';'01_HOOFD_820';1.000;0.465;0.391
'NotSuccession(01_HOOFD_375, 02_DRZ_010)';'NotSuccession';'01_HOOFD_375';'02_DRZ_010';1.000;0.665;0.559
'RespondedExistence(01_HOOFD_375, 03_GBH_005)';'RespondedExistence';'01_HOOFD_375';'03_GBH_005';0.639;0.537;0.331
'NotChainSuccession(01_HOOFD_375, 03_GBH_005)';'NotChainSuccession';'01_HOOFD_375';'03_GBH_005';0.999;0.616;0.517
'NotSuccession(01_HOOFD_375, 04_BPT_005)';'NotSuccession';'01_HOOFD_375';'04_BPT_005';1.000;0.670;0.563
'NotChainSuccession(01_HOOFD_375, 04_BPT_010)';'NotChainSuccession';'01_HOOFD_375';'04_BPT_010';1.000;0.066;0.055
'NotChainSuccession(01_HOOFD_375, 04_BPT_020)';'NotChainSuccession';'01_HOOFD_375';'04_BPT_020';1.000;0.084;0.070
'NotChainSuccession(01_HOOFD_375, 04_BPT_021)';'NotChainSuccession';'01_HOOFD_375';'04_BPT_021';1.000;0.052;0.044
'NotChainSuccession(01_HOOFD_375, 04_BPT_029)';'NotChainSuccession';'01_HOOFD_375';'04_BPT_029';1.000;0.052;0.044
'NotChainSuccession(01_HOOFD_375, 04_BPT_030)';'NotChainSuccession';'01_HOOFD_375';'04_BPT_030';1.000;0.073;0.061
'RespondedExistence(01_HOOFD_375, 05_EIND_010)';'RespondedExistence';'01_HOOFD_375';'05_EIND_010';0.795;0.668;0.513
'NotChainSuccession(01_HOOFD_375, 05_EIND_010)';'NotChainSuccession';'01_HOOFD_375';'05_EIND_010';1.000;0.768;0.645
'NotChainSuccession(01_HOOFD_375, 06_VD_010)';'NotChainSuccession';'01_HOOFD_375';'06_VD_010';1.000;0.423;0.355
'NotChainSuccession(01_HOOFD_375, 07_OPS_010)';'NotChainSuccession';'01_HOOFD_375';'07_OPS_010';1.000;0.233;0.195
'NotChainSuccession(01_HOOFD_375, 08_AWB45_005)';'NotChainSuccession';'01_HOOFD_375';'08_AWB45_005';1.000;0.520;0.437
'NotSuccession(01_HOOFD_375, 08_AWB45_010)';'NotSuccession';'01_HOOFD_375';'08_AWB45_010';1.000;0.312;0.262
'NotSuccession(01_HOOFD_375, 08_AWB45_020_0)';'NotSuccession';'01_HOOFD_375';'08_AWB45_020_0';1.000;0.133;0.112
'NotChainSuccession(01_HOOFD_375, 08_AWB45_020_1)';'NotChainSuccession';'01_HOOFD_375';'08_AWB45_020_1';0.999;0.309;0.260
'NotSuccession(01_HOOFD_375, 08_AWB45_020_2)';'NotSuccession';'01_HOOFD_375';'08_AWB45_020_2';1.000;0.309;0.259
'NotChainSuccession(01_HOOFD_375, 08_AWB45_025)';'NotChainSuccession';'01_HOOFD_375';'08_AWB45_025';0.995;0.182;0.153
'NotSuccession(01_HOOFD_375, 08_AWB45_030)';'NotSuccession';'01_HOOFD_375';'08_AWB45_030';1.000;0.295;0.248
'NotChainSuccession(01_HOOFD_375, 08_AWB45_040)';'NotChainSuccession';'01_HOOFD_375';'08_AWB45_040';1.000;0.240;0.202
'NotChainSuccession(01_HOOFD_375, 08_AWB45_045)';'NotChainSuccession';'01_HOOFD_375';'08_AWB45_045';0.984;0.142;0.119
'NotSuccession(01_HOOFD_375, 08_AWB45_051_0)';'NotSuccession';'01_HOOFD_375';'08_AWB45_051_0';1.000;0.125;0.105
'NotSuccession(01_HOOFD_375, 08_AWB45_060)';'NotSuccession';'01_HOOFD_375';'08_AWB45_060';1.000;0.068;0.057
'NotCoExistence(01_HOOFD_375, 08_AWB45_070_1)';'NotCoExistence';'01_HOOFD_375';'08_AWB45_070_1';1.000;0.067;0.057
'NotCoExistence(01_HOOFD_375, 08_AWB45_070_2)';'NotCoExistence';'01_HOOFD_375';'08_AWB45_070_2';1.000;0.067;0.057
'NotCoExistence(01_HOOFD_375, 08_AWB45_090_2)';'NotCoExistence';'01_HOOFD_375';'08_AWB45_090_2';1.000;0.066;0.055
'NotCoExistence(01_HOOFD_375, 08_AWB45_110)';'NotCoExistence';'01_HOOFD_375';'08_AWB45_110';1.000;0.063;0.053
'NotCoExistence(01_HOOFD_375, 08_AWB45_150)';'NotCoExistence';'01_HOOFD_375';'08_AWB45_150';1.000;0.062;0.052
'NotSuccession(01_HOOFD_375, 08_AWB45_170)';'NotSuccession';'01_HOOFD_375';'08_AWB45_170';1.000;0.054;0.045
'CoExistence(01_HOOFD_375, 09_AH_I_010)';'CoExistence';'01_HOOFD_375';'09_AH_I_010';1.000;0.840;0.706
'NotChainSuccession(01_HOOFD_375, 09_AH_I_010)';'NotChainSuccession';'01_HOOFD_375';'09_AH_I_010';1.000;0.840;0.706
'NotSuccession(01_HOOFD_375, 09_AWB45_005)';'NotSuccession';'01_HOOFD_375';'09_AWB45_005';1.000;0.129;0.108
'NotChainSuccession(01_HOOFD_375, 10_UOV_010)';'NotChainSuccession';'01_HOOFD_375';'10_UOV_010';1.000;0.067;0.057
'NotChainSuccession(01_HOOFD_375, 10_UOV_030)';'NotChainSuccession';'01_HOOFD_375';'10_UOV_030';1.000;0.067;0.056
'NotChainSuccession(01_HOOFD_375, 10_UOV_050_1)';'NotChainSuccession';'01_HOOFD_375';'10_UOV_050_1';1.000;0.063;0.053
'NotChainSuccession(01_HOOFD_375, 10_UOV_050_2)';'NotChainSuccession';'01_HOOFD_375';'10_UOV_050_2';1.000;0.067;0.056
'NotChainSuccession(01_HOOFD_375, 10_UOV_060)';'NotChainSuccession';'01_HOOFD_375';'10_UOV_060';1.000;0.067;0.056
'RespondedExistence(01_HOOFD_375, 11_AH_II_010)';'RespondedExistence';'01_HOOFD_375';'11_AH_II_010';0.694;0.583;0.338
'NotChainSuccession(01_HOOFD_375, 11_AH_II_010)';'NotChainSuccession';'01_HOOFD_375';'11_AH_II_010';0.987;0.572;0.480
'NotChainSuccession(01_HOOFD_375, 13_CRD_010)';'NotChainSuccession';'01_HOOFD_375';'13_CRD_010';0.997;0.361;0.304
'NotChainSuccession(01_HOOFD_375, 14_VRIJ_010)';'NotChainSuccession';'01_HOOFD_375';'14_VRIJ_010';1.000;0.466;0.392
'NotSuccession(01_HOOFD_375, 15_NGV_010)';'NotSuccession';'01_HOOFD_375';'15_NGV_010';1.000;0.164;0.138
'NotChainSuccession(01_HOOFD_375, 16_LGSD_010)';'NotChainSuccession';'01_HOOFD_375';'16_LGSD_010';0.997;0.273;0.229
'NotSuccession(01_HOOFD_375, 16_LGSV_010)';'NotSuccession';'01_HOOFD_375';'16_LGSV_010';1.000;0.364;0.306
'Precedence(02_DRZ_010, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'02_DRZ_010';0.665;0.442;0.371
'Precedence(04_BPT_005, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'04_BPT_005';0.674;0.452;0.379
'Precedence(08_AWB45_005, 01_HOOFD_375)';'Precedence';'01_HOOFD_375';'08_AWB45_005';0.554;0.288;0.242
'AtLeast1(01_HOOFD_380)';'AtLeast1';'01_HOOFD_380';;0.840;0.706;0.593
'AtMost3(01_HOOFD_380)';'AtMost3';'01_HOOFD_380';;1.000;0.840;0.706
'RespondedExistence(01_HOOFD_380, 01_BB_540)';'RespondedExistence';'01_HOOFD_380';'01_BB_540';0.726;0.610;0.373
'NotChainSuccession(01_HOOFD_380, 01_BB_540)';'NotChainSuccession';'01_HOOFD_380';'01_BB_540';1.000;0.612;0.514
'NotChainSuccession(01_HOOFD_380, 01_BB_630)';'NotChainSuccession';'01_HOOFD_380';'01_BB_630';1.000;0.064;0.054
'NotChainSuccession(01_HOOFD_380, 01_BB_765)';'NotChainSuccession';'01_HOOFD_380';'01_BB_765';1.000;0.100;0.084
'RespondedExistence(01_HOOFD_380, 01_BB_770)';'RespondedExistence';'01_HOOFD_380';'01_BB_770';0.773;0.649;0.422
'NotChainSuccession(01_HOOFD_380, 01_BB_770)';'NotChainSuccession';'01_HOOFD_380';'01_BB_770';1.000;0.651;0.546
